transaction_id,amount,location,method,device_id,timestamp,is_fraud,location_enc,method_enc,fraud_pred
9070,137.97,India,Crypto,9742,2025-10-03 13:57:02.154432,0,1,1,0
9071,164.89,UK,UPI,2944,2025-09-27 15:49:02.154432,0,5,3,0
9072,1468.14,Germany,Wire,6469,2025-09-22 10:55:02.154432,0,0,4,0
9073,295.95,USA,Debit Card,9494,2025-10-06 15:50:02.154432,0,6,2,0
9074,216.49,India,Wire,9609,2025-09-27 15:46:02.154432,0,1,4,0
9075,1173.56,India,Debit Card,3115,2025-10-15 11:14:02.154432,0,1,2,0
9076,214.93,Germany,Wire,3104,2025-09-22 07:15:02.154432,0,0,4,0
9077,641.35,USA,Wire,6589,2025-09-27 12:38:02.154432,0,6,4,0
9078,654.92,India,Crypto,3646,2025-09-24 01:09:02.154432,0,1,1,0
9079,912.33,Germany,Wire,1829,2025-10-12 17:07:02.154432,0,0,4,0
9080,184.19,Japan,UPI,4110,2025-09-08 10:37:02.154432,0,2,3,0
9081,246.36,UK,Debit Card,6367,2025-09-25 15:56:02.154432,0,5,2,0
9082,299.03,Germany,Credit Card,2137,2025-10-08 12:14:02.154432,0,0,0,0
9083,256.48,India,Wire,6045,2025-09-12 09:47:02.154432,0,1,4,0
9084,870.54,USA,Credit Card,6242,2025-10-18 10:41:02.154432,0,6,0,0
9085,655.72,Japan,Crypto,3642,2025-10-10 16:09:02.154432,0,2,1,0
9086,729.98,USA,Credit Card,7356,2025-09-24 05:06:02.154432,0,6,0,0
9087,116.72,USA,UPI,1786,2025-09-16 20:26:02.154432,0,6,3,0
9088,581.57,USA,UPI,3549,2025-10-18 01:31:02.154432,0,6,3,0
9089,1302.1,Germany,Crypto,4246,2025-09-10 13:16:02.154432,0,0,1,0
9090,1893.6,Germany,UPI,6394,2025-10-13 05:21:02.154432,0,0,3,0
9091,342.32,UK,Debit Card,6355,2025-10-13 15:10:02.154432,0,5,2,0
9092,925.83,Japan,UPI,6665,2025-09-23 19:35:02.154432,0,2,3,0
9093,252.03,USA,Wire,6772,2025-09-29 16:23:02.154432,0,6,4,0
9094,121.6,India,UPI,4608,2025-10-16 22:12:02.154432,0,1,3,0
9095,129.7,USA,Debit Card,6216,2025-10-07 22:33:02.154432,0,6,2,0
9096,1185.68,Japan,Crypto,3068,2025-10-12 15:37:02.154432,0,2,1,0
9097,363.57,USA,UPI,3337,2025-10-12 22:23:02.154432,0,6,3,0
9098,307.28,Germany,Debit Card,2816,2025-10-04 15:03:02.154432,0,0,2,0
9099,849.25,Germany,Wire,6201,2025-10-07 07:42:02.154432,0,0,4,0
9100,159.12,Japan,Credit Card,2802,2025-09-11 17:52:02.154432,0,2,0,0
9101,706.64,UK,Credit Card,2810,2025-10-16 12:03:02.154432,0,5,0,0
9102,420.65,USA,Crypto,7049,2025-10-13 00:22:02.154432,0,6,1,0
9103,1775.75,Japan,Crypto,2921,2025-09-12 09:45:02.154432,0,2,1,0
9104,355.29,India,Credit Card,7429,2025-10-10 14:06:02.154432,0,1,0,0
9105,446.45,India,Credit Card,5716,2025-09-15 02:33:02.154432,0,1,0,0
9106,127.78,UK,Crypto,1727,2025-10-13 02:03:02.154432,0,5,1,0
9107,1957.85,Germany,Credit Card,9412,2025-09-09 04:46:02.154432,0,0,0,1
9108,375.53,Japan,UPI,5877,2025-09-16 04:02:02.154432,0,2,3,0
9109,1513.97,USA,Debit Card,9049,2025-09-11 01:15:02.154432,0,6,2,0
9110,90.8,Japan,Crypto,5172,2025-09-23 01:04:02.154432,0,2,1,0
9111,614.69,UK,Debit Card,8894,2025-10-18 01:04:02.154432,0,5,2,0
9112,1822.33,Japan,Wire,3652,2025-10-18 09:43:02.154432,0,2,4,0
9113,296.7,UK,Wire,9523,2025-10-15 22:43:02.154432,0,5,4,0
9114,584.48,UK,UPI,8461,2025-09-26 10:34:02.154432,0,5,3,0
9115,1212.81,Russia,Wire,9996,2025-09-19 15:04:02.154432,1,4,4,0
9116,379.75,Japan,Crypto,2404,2025-09-09 03:26:02.154432,0,2,1,0
9117,123.38,Vietnam,UPI,9998,2025-10-14 07:53:02.154432,1,8,3,1
9118,335.35,USA,UPI,6209,2025-10-12 11:16:02.154432,0,6,3,0
9119,620.85,UK,Crypto,1528,2025-09-19 17:47:02.154432,0,5,1,0
9120,615.62,Germany,Credit Card,2936,2025-10-03 13:50:02.154432,0,0,0,0
9121,816.75,UK,Debit Card,1740,2025-09-23 08:49:02.154432,0,5,2,0
9122,242.3,Japan,Crypto,4416,2025-09-08 08:47:02.154432,0,2,1,0
9123,1728.6,UK,Credit Card,2757,2025-10-16 20:22:02.154432,0,5,0,1
9124,249.66,Germany,Credit Card,2256,2025-09-29 18:00:02.154432,0,0,0,0
9125,531.54,India,Wire,2375,2025-10-10 21:03:02.154432,0,1,4,0
9126,637.57,Japan,UPI,9907,2025-09-15 21:34:02.154432,0,2,3,0
9127,593.31,Japan,UPI,9624,2025-10-03 19:34:02.154432,0,2,3,0
9128,185.43,Japan,Wire,9448,2025-09-13 10:21:02.154432,0,2,4,0
9129,1232.59,Germany,Wire,7540,2025-09-11 03:39:02.154432,0,0,4,0
9130,322.02,Japan,UPI,9116,2025-10-01 04:02:02.154432,0,2,3,0
9131,679.29,India,Crypto,3836,2025-10-10 14:24:02.154432,0,1,1,0
9132,580.4,USA,Crypto,3304,2025-10-07 06:27:02.154432,0,6,1,0
9133,578.56,USA,Crypto,8116,2025-10-14 07:38:02.154432,0,6,1,0
9134,112.41,UK,Crypto,7972,2025-09-24 07:03:02.154432,0,5,1,0
9135,299.43,USA,Wire,4842,2025-09-08 00:12:02.154432,0,6,4,0
9136,674.56,Germany,Debit Card,8580,2025-10-05 07:36:02.154432,0,0,2,0
9137,119.24,USA,Debit Card,5783,2025-09-12 10:20:02.154432,0,6,2,0
9138,419.26,Germany,UPI,2048,2025-10-04 13:56:02.154432,0,0,3,0
9139,542.41,Germany,Debit Card,6915,2025-10-16 11:41:02.154432,0,0,2,0
9140,788.44,UK,Crypto,8283,2025-10-15 23:04:02.154432,0,5,1,0
9141,533.84,USA,Wire,8773,2025-10-09 16:43:02.154432,0,6,4,0
9142,430.29,UK,Crypto,3984,2025-10-16 12:47:02.154432,0,5,1,0
9143,600.92,Japan,Credit Card,9927,2025-09-29 10:58:02.154432,0,2,0,0
9144,409.59,India,Wire,9116,2025-10-13 15:56:02.154432,0,1,4,0
9145,234.57,USA,Credit Card,9824,2025-10-17 00:41:02.154432,0,6,0,0
9146,332.31,Japan,Credit Card,9478,2025-10-02 16:43:02.154432,0,2,0,0
9147,668.35,Japan,UPI,2348,2025-09-13 05:30:02.154432,0,2,3,0
9148,433.28,UK,Credit Card,7343,2025-10-03 23:30:02.154432,0,5,0,0
9149,2331.47,UK,Debit Card,7094,2025-10-07 06:48:02.154432,0,5,2,0
9150,177.66,India,Debit Card,6932,2025-09-12 12:43:02.154432,0,1,2,0
9151,653.19,India,Credit Card,1178,2025-10-14 10:33:02.154432,0,1,0,0
9152,730.08,India,UPI,2911,2025-09-07 21:03:02.154432,0,1,3,0
9153,524.14,India,Credit Card,2499,2025-10-02 15:50:02.154432,0,1,0,0
9154,388.59,UK,Wire,5512,2025-10-09 19:43:02.154432,0,5,4,0
9155,491.45,Germany,Wire,3675,2025-09-13 09:04:02.154432,0,0,4,0
9156,494.0,UK,Wire,3170,2025-09-29 18:09:02.154432,0,5,4,0
9157,1398.54,Germany,Wire,3332,2025-10-10 11:48:02.154432,0,0,4,0
9158,81.63,UK,Credit Card,4989,2025-10-07 17:14:02.154432,0,5,0,0
9159,229.45,UK,Crypto,3754,2025-10-08 07:23:02.154432,0,5,1,0
9160,603.91,India,Crypto,3050,2025-09-23 19:37:02.154432,0,1,1,0
9161,1027.58,Germany,Wire,9453,2025-10-12 10:53:02.154432,0,0,4,0
9162,242.71,Japan,UPI,1331,2025-10-01 10:54:02.154432,0,2,3,0
9163,189.33,Japan,UPI,5356,2025-09-23 16:30:02.154432,0,2,3,0
9164,446.89,Japan,Credit Card,3819,2025-10-05 13:55:02.154432,0,2,0,0
9165,230.95,India,Crypto,5542,2025-09-14 13:06:02.154432,0,1,1,0
9166,449.5,Japan,Credit Card,5868,2025-09-18 00:02:02.154432,0,2,0,0
9167,235.08,UK,Debit Card,9124,2025-10-06 00:38:02.154432,0,5,2,0
9168,797.5,India,Wire,7622,2025-09-09 22:18:02.154432,0,1,4,0
9169,241.09,Japan,Debit Card,7583,2025-09-11 06:02:02.154432,0,2,2,0
9170,99.72,India,Debit Card,8077,2025-10-02 12:26:02.154432,0,1,2,0
9171,799.51,UK,UPI,7422,2025-10-02 04:22:02.154432,0,5,3,0
9172,499.39,India,Crypto,2158,2025-10-16 01:06:02.154432,0,1,1,0
9173,355.35,Japan,Wire,1293,2025-09-27 21:16:02.154432,0,2,4,0
9174,363.73,India,Credit Card,7348,2025-09-15 02:14:02.154432,0,1,0,0
9175,543.33,USA,Wire,6816,2025-09-27 01:34:02.154432,0,6,4,0
9176,189.85,Japan,Credit Card,9484,2025-10-14 19:41:02.154432,0,2,0,0
9177,138.05,UK,Credit Card,2161,2025-09-27 01:10:02.154432,0,5,0,0
9178,240.5,Germany,Crypto,9602,2025-09-28 11:36:02.154432,0,0,1,0
9179,389.7,India,Debit Card,1508,2025-09-23 01:57:02.154432,0,1,2,0
9180,223.56,India,Credit Card,6176,2025-09-23 10:06:02.154432,0,1,0,0
9181,1393.1,Japan,Crypto,5879,2025-09-08 00:00:02.154432,0,2,1,0
9182,240.61,Japan,Debit Card,2393,2025-09-07 20:52:02.154432,0,2,2,0
9183,514.18,USA,Debit Card,6531,2025-10-03 11:59:02.154432,0,6,2,0
9184,699.0,UK,Wire,1706,2025-09-24 10:47:02.154432,0,5,4,0
9185,1117.48,India,Wire,2298,2025-09-22 08:36:02.154432,0,1,4,0
9186,1539.56,India,Wire,8613,2025-10-13 18:12:02.154432,0,1,4,0
9187,1938.51,Germany,UPI,4858,2025-10-11 20:38:02.154432,0,0,3,0
9188,1080.94,India,Debit Card,4107,2025-09-30 15:04:02.154432,0,1,2,0
9189,969.5,India,UPI,5719,2025-09-13 23:02:02.154432,0,1,3,0
9190,201.75,USA,Wire,1740,2025-09-15 07:50:02.154432,0,6,4,0
9191,728.51,Germany,Crypto,4899,2025-10-16 02:42:02.154432,0,0,1,0
9192,407.01,India,Wire,6605,2025-10-01 23:51:02.154432,0,1,4,0
9193,410.4,India,Credit Card,2434,2025-10-10 11:27:02.154432,0,1,0,0
9194,357.14,UK,Crypto,6542,2025-09-11 02:42:02.154432,0,5,1,0
9195,197.6,India,Crypto,2321,2025-10-13 22:45:02.154432,0,1,1,0
9196,3109.0514003088174,USA,Debit Card,9997,2025-10-10 14:17:02.154432,1,6,2,1
9197,229.38,India,UPI,1175,2025-09-25 12:36:02.154432,0,1,3,0
9198,81.68,India,Credit Card,8070,2025-09-09 04:47:02.154432,0,1,0,0
9199,1234.42,Japan,Crypto,3471,2025-09-16 20:44:02.154432,0,2,1,0
9200,506.3,India,UPI,2439,2025-09-10 10:29:02.154432,0,1,3,0
9201,522.08,Germany,UPI,6938,2025-09-09 13:13:02.154432,0,0,3,0
9202,471.59,Japan,Credit Card,6147,2025-10-15 02:46:02.154432,0,2,0,0
9203,1023.46,Germany,Credit Card,1208,2025-10-01 09:49:02.154432,0,0,0,0
9204,558.7,Germany,Wire,1247,2025-10-13 15:12:02.154432,0,0,4,0
9205,1261.19,USA,Wire,3894,2025-09-19 22:17:02.154432,0,6,4,0
9206,2567.8659963382665,India,Crypto,9994,2025-09-07 07:48:02.154432,1,1,1,1
9207,267.86,Germany,Crypto,5080,2025-10-08 21:49:02.154432,0,0,1,0
9208,1135.33,India,Crypto,2746,2025-10-07 13:05:02.154432,0,1,1,0
9209,634.36,India,Wire,3561,2025-10-02 22:38:02.154432,0,1,4,0
9210,463.3,USA,Crypto,2117,2025-09-12 11:24:02.154432,0,6,1,0
9211,943.55,USA,Crypto,3969,2025-09-09 16:28:02.154432,0,6,1,0
9212,510.53,Germany,Wire,3854,2025-09-30 04:18:02.154432,0,0,4,0
9213,829.04,Germany,Wire,6786,2025-09-15 09:09:02.154432,0,0,4,0
9214,169.77,Japan,Crypto,7320,2025-10-13 15:13:02.154432,0,2,1,0
9215,519.16,India,Crypto,4202,2025-09-24 08:56:02.154432,0,1,1,0
9216,283.7,India,UPI,1297,2025-09-26 15:06:02.154432,0,1,3,0
9217,1894.46,USA,Debit Card,3663,2025-10-05 14:40:02.154432,0,6,2,0
9218,1203.43,USA,Wire,3315,2025-10-15 17:13:02.154432,0,6,4,0
9219,583.85,Germany,Debit Card,5595,2025-09-29 18:44:02.154432,0,0,2,0
9220,1129.68,Japan,Wire,8959,2025-10-01 14:34:02.154432,0,2,4,0
9221,288.12,Japan,UPI,8707,2025-10-11 08:27:02.154432,0,2,3,0
9222,344.6,USA,Debit Card,4558,2025-09-30 20:12:02.154432,0,6,2,0
9223,64.01,USA,UPI,4428,2025-09-16 14:42:02.154432,0,6,3,0
9224,799.49,Japan,Credit Card,5741,2025-09-30 01:31:02.154432,0,2,0,0
9225,55.67,Japan,Debit Card,2004,2025-09-19 18:43:02.154432,0,2,2,0
9226,316.07,Germany,Debit Card,3593,2025-10-02 04:36:02.154432,0,0,2,0
9227,164.67,Japan,Debit Card,3770,2025-09-10 18:53:02.154432,0,2,2,0
9228,1006.46,India,Credit Card,6817,2025-10-02 06:20:02.154432,0,1,0,0
9229,1774.58,Japan,Credit Card,6063,2025-09-27 06:12:02.154432,0,2,0,0
9230,890.46,UK,UPI,4402,2025-10-01 02:35:02.154432,0,5,3,0
9231,784.48,Japan,Credit Card,3740,2025-09-29 01:40:02.154432,0,2,0,0
9232,588.75,USA,Wire,9094,2025-09-23 22:48:02.154432,0,6,4,0
9233,551.27,USA,Crypto,7170,2025-09-21 05:20:02.154432,0,6,1,0
9234,245.67,UK,Debit Card,4183,2025-09-23 01:04:02.154432,0,5,2,0
9235,114.66,India,UPI,8984,2025-10-06 20:35:02.154432,0,1,3,0
9236,542.67,Japan,UPI,8304,2025-10-02 21:18:02.154432,0,2,3,0
9237,640.38,Japan,UPI,5742,2025-10-10 10:35:02.154432,0,2,3,0
9238,637.44,UK,UPI,4852,2025-09-28 09:20:02.154432,0,5,3,0
9239,705.48,Germany,Debit Card,7665,2025-10-03 15:25:02.154432,0,0,2,0
9240,842.08,Germany,UPI,2502,2025-10-05 06:51:02.154432,0,0,3,0
9241,525.22,India,Debit Card,2636,2025-10-11 00:52:02.154432,0,1,2,0
9242,224.63,Japan,UPI,2809,2025-09-27 15:02:02.154432,0,2,3,0
9243,688.56,Japan,UPI,9458,2025-10-07 07:25:02.154432,0,2,3,0
9244,805.57,Japan,Crypto,5873,2025-10-07 03:55:02.154432,0,2,1,0
9245,395.05,USA,Wire,1667,2025-09-07 22:46:02.154432,0,6,4,0
9246,807.5,Germany,Credit Card,8380,2025-09-24 07:43:02.154432,0,0,0,0
9247,547.04,UK,Credit Card,8476,2025-09-20 08:52:02.154432,0,5,0,0
9248,195.7,USA,Credit Card,9245,2025-09-25 01:44:02.154432,0,6,0,0
9249,2174.48,USA,Wire,3821,2025-10-16 19:49:02.154432,0,6,4,1
9250,379.31,Germany,Debit Card,4945,2025-09-11 13:48:02.154432,0,0,2,0
9251,209.69,Japan,Credit Card,5490,2025-09-23 06:10:02.154432,0,2,0,0
9252,281.14,India,Credit Card,5607,2025-10-18 06:37:02.154432,0,1,0,0
9253,38.16,UK,Credit Card,9992,2025-09-10 12:38:02.154432,0,5,0,0
9254,404.62,Germany,Debit Card,5420,2025-09-26 22:48:02.154432,0,0,2,0
9255,1245.05,India,Wire,3026,2025-09-09 14:17:02.154432,0,1,4,0
9256,581.99,Germany,Wire,9365,2025-09-14 08:07:02.154432,0,0,4,0
9257,258.27,Germany,Debit Card,7348,2025-09-29 21:12:02.154432,0,0,2,0
9258,483.32,Germany,Crypto,1054,2025-10-15 07:27:02.154432,0,0,1,0
9259,486.64,Germany,UPI,6866,2025-09-25 20:36:02.154432,0,0,3,0
9260,387.47,Japan,Debit Card,9901,2025-09-20 16:54:02.154432,0,2,2,0
9261,963.49,USA,UPI,8474,2025-10-12 08:21:02.154432,0,6,3,0
9262,645.91,Germany,Wire,8448,2025-09-12 04:50:02.154432,0,0,4,0
9263,218.93,India,UPI,2814,2025-09-27 13:19:02.154432,0,1,3,0
9264,945.01,India,Credit Card,8147,2025-10-01 02:45:02.154432,0,1,0,0
9265,1166.73,India,UPI,5236,2025-09-08 08:15:02.154432,0,1,3,0
9266,660.98,USA,UPI,8112,2025-10-09 02:10:02.154432,0,6,3,0
9267,419.87,USA,Wire,5253,2025-09-15 20:14:02.154432,0,6,4,0
9268,324.61,India,Crypto,1104,2025-09-20 05:47:02.154432,0,1,1,0
9269,1435.74,Japan,UPI,5384,2025-10-07 16:35:02.154432,0,2,3,0
9270,623.76,USA,Wire,8861,2025-09-10 06:01:02.154432,0,6,4,0
9271,537.6,USA,Credit Card,2208,2025-09-09 12:12:02.154432,0,6,0,0
9272,177.29,Japan,UPI,3995,2025-09-12 13:09:02.154432,0,2,3,0
9273,238.93,Germany,UPI,8642,2025-10-12 19:59:02.154432,0,0,3,0
9274,133.26,USA,Credit Card,5320,2025-09-14 07:41:02.154432,0,6,0,0
9275,415.22,India,Debit Card,2906,2025-09-20 17:53:02.154432,0,1,2,0
9276,318.74,India,Crypto,2710,2025-09-15 12:44:02.154432,0,1,1,0
9277,557.21,Japan,Credit Card,5179,2025-09-11 20:00:02.154432,0,2,0,0
9278,1067.6,India,Credit Card,3139,2025-10-09 15:45:02.154432,0,1,0,0
9279,810.72,UK,Credit Card,1007,2025-09-29 19:49:02.154432,0,5,0,0
9280,924.72,India,Debit Card,4645,2025-10-08 21:20:02.154432,0,1,2,0
9281,1049.52,Japan,Credit Card,8221,2025-10-13 13:30:02.154432,0,2,0,0
9282,256.58,Japan,Debit Card,8330,2025-09-14 03:21:02.154432,0,2,2,0
9283,363.28,Japan,Crypto,9670,2025-09-23 12:04:02.154432,0,2,1,0
9284,323.37,UK,Debit Card,6390,2025-09-18 12:57:02.154432,0,5,2,0
9285,840.28,USA,Crypto,3014,2025-10-11 13:59:02.154432,0,6,1,0
9286,171.8,Germany,Crypto,8428,2025-10-09 07:21:02.154432,0,0,1,0
9287,1284.76,India,Crypto,8125,2025-10-12 14:44:02.154432,0,1,1,0
9288,352.19,USA,Wire,2627,2025-10-08 00:51:02.154432,0,6,4,0
9289,183.51,Japan,Crypto,5724,2025-10-11 21:06:02.154432,0,2,1,0
9290,364.37,USA,Debit Card,8525,2025-10-02 17:02:02.154432,0,6,2,0
9291,384.36,USA,Wire,2242,2025-09-08 04:44:02.154432,0,6,4,0
9292,429.23,UK,Credit Card,6584,2025-09-29 14:11:02.154432,0,5,0,0
9293,444.62,Japan,Credit Card,8588,2025-09-21 00:25:02.154432,0,2,0,0
9294,1042.98,Japan,UPI,6476,2025-10-06 00:20:02.154432,0,2,3,0
9295,631.87,India,Crypto,8218,2025-09-18 02:50:02.154432,0,1,1,0
9296,181.31,India,UPI,9128,2025-09-12 13:07:02.154432,0,1,3,0
9297,378.14,India,Crypto,6789,2025-10-17 10:09:02.154432,0,1,1,0
9298,315.37,India,Crypto,4184,2025-09-29 10:32:02.154432,0,1,1,0
9299,520.78,USA,Debit Card,9618,2025-09-30 08:18:02.154432,0,6,2,0
9300,466.63,USA,Debit Card,3545,2025-10-06 07:23:02.154432,0,6,2,0
9301,1552.83,India,Credit Card,2315,2025-10-01 18:53:02.154432,0,1,0,0
9302,921.92,India,Wire,7489,2025-09-21 00:43:02.154432,0,1,4,0
9303,756.93,India,Credit Card,9702,2025-09-18 10:42:02.154432,0,1,0,0
9304,57.78,Germany,Crypto,9632,2025-10-11 00:11:02.154432,0,0,1,0
9305,896.79,India,Wire,6865,2025-09-12 13:48:02.154432,0,1,4,0
9306,86.64,Germany,UPI,7122,2025-10-05 07:33:02.154432,0,0,3,0
9307,340.11,India,Crypto,3769,2025-10-07 01:36:02.154432,0,1,1,0
9308,376.69,Japan,Debit Card,7371,2025-09-30 23:57:02.154432,0,2,2,0
9309,1016.0,UK,Credit Card,4044,2025-09-08 05:06:02.154432,0,5,0,0
9310,211.5,USA,Credit Card,6209,2025-10-15 00:51:02.154432,0,6,0,0
9311,430.14,Japan,UPI,9587,2025-10-18 03:52:02.154432,0,2,3,0
9312,144.61,UK,Credit Card,1827,2025-10-08 10:43:02.154432,0,5,0,0
9313,715.72,Germany,Credit Card,8828,2025-09-20 19:12:02.154432,0,0,0,0
9314,342.97,USA,Wire,8503,2025-09-26 14:52:02.154432,0,6,4,0
9315,562.75,Germany,Crypto,8331,2025-10-02 01:25:02.154432,0,0,1,0
9316,20.93,Germany,Wire,4004,2025-09-13 09:36:02.154432,0,0,4,0
9317,189.72,USA,Wire,5660,2025-10-07 18:17:02.154432,0,6,4,0
9318,4811.414723659183,UK,Credit Card,9996,2025-10-01 17:30:02.154432,1,5,0,1
9319,789.08,USA,Crypto,1502,2025-09-27 17:32:02.154432,0,6,1,0
9320,1295.88,India,Credit Card,5429,2025-09-30 12:32:02.154432,0,1,0,0
9321,1172.1,Germany,Credit Card,5586,2025-09-26 01:55:02.154432,0,0,0,0
9322,303.03,India,Wire,6726,2025-10-06 06:08:02.154432,0,1,4,0
9323,555.73,USA,Debit Card,3048,2025-09-08 09:30:02.154432,0,6,2,0
9324,851.06,USA,Debit Card,6479,2025-09-16 18:58:02.154432,0,6,2,0
9325,623.15,UK,Wire,3674,2025-10-11 17:31:02.154432,0,5,4,0
9326,379.6,Germany,Wire,8720,2025-10-12 12:52:02.154432,0,0,4,0
9327,573.91,Japan,Credit Card,4502,2025-09-08 18:12:02.154432,0,2,0,0
9328,1233.17,USA,Crypto,4610,2025-10-04 03:18:02.154432,0,6,1,0
9329,482.88,Japan,Credit Card,3170,2025-09-28 11:04:02.154432,0,2,0,0
9330,726.19,Germany,Credit Card,2242,2025-10-05 21:42:02.154432,0,0,0,0
9331,602.02,India,UPI,2439,2025-09-11 14:21:02.154432,0,1,3,0
9332,289.24,Germany,Credit Card,9106,2025-09-12 17:53:02.154432,0,0,0,0
9333,1011.94,UK,Crypto,4276,2025-10-11 03:19:02.154432,0,5,1,0
9334,493.57,Japan,Credit Card,4873,2025-10-14 19:06:02.154432,0,2,0,0
9335,376.02,Japan,Wire,9581,2025-10-07 07:33:02.154432,0,2,4,0
9336,597.03,India,Crypto,7447,2025-10-07 15:50:02.154432,0,1,1,0
9337,1091.72,India,Wire,9174,2025-10-08 13:57:02.154432,0,1,4,0
9338,569.68,USA,UPI,2702,2025-09-16 21:29:02.154432,0,6,3,0
9339,561.95,Germany,UPI,2535,2025-09-24 06:52:02.154432,0,0,3,0
9340,710.01,UK,Crypto,8942,2025-09-10 11:09:02.154432,0,5,1,0
9341,831.66,USA,Debit Card,6067,2025-10-03 04:50:02.154432,0,6,2,0
9342,409.02,Germany,Debit Card,5321,2025-10-16 04:03:02.154432,0,0,2,0
9343,450.35,India,Crypto,3560,2025-09-07 06:10:02.154432,0,1,1,0
9344,385.35,UK,Crypto,8153,2025-10-01 03:50:02.154432,0,5,1,0
9345,705.54,India,Wire,1028,2025-09-28 03:42:02.154432,0,1,4,0
9346,493.25,India,UPI,4583,2025-10-08 13:44:02.154432,0,1,3,0
9347,512.25,Japan,Crypto,6108,2025-10-15 19:38:02.154432,0,2,1,0
9348,525.01,Germany,Credit Card,8521,2025-09-18 20:05:02.154432,0,0,0,0
9349,165.21,USA,Wire,5820,2025-09-18 10:04:02.154432,0,6,4,0
9350,783.02,Japan,UPI,7615,2025-09-18 03:01:02.154432,0,2,3,0
9351,398.72,Germany,Wire,7458,2025-09-14 04:47:02.154432,0,0,4,0
9352,497.66,Germany,UPI,6407,2025-09-09 18:59:02.154432,0,0,3,0
9353,345.4,Vietnam,Credit Card,9992,2025-09-13 17:12:02.154432,1,8,0,1
9354,210.97,UK,UPI,5426,2025-10-14 02:43:02.154432,0,5,3,0
9355,1748.9920304320308,Japan,Wire,9997,2025-09-26 21:13:02.154432,1,2,4,0
9356,6483.981059769409,USA,UPI,9990,2025-10-08 10:58:02.154432,1,6,3,1
9357,2151.11,Japan,Wire,9576,2025-09-20 23:51:02.154432,0,2,4,1
9358,322.18,India,Crypto,6697,2025-09-28 10:57:02.154432,0,1,1,0
9359,872.57,Germany,Credit Card,4582,2025-09-27 09:53:02.154432,0,0,0,0
9360,392.43,India,Wire,8197,2025-10-13 07:01:02.154432,0,1,4,0
9361,925.12,Japan,Debit Card,7551,2025-10-13 22:53:02.154432,0,2,2,0
9362,752.94,USA,Debit Card,6085,2025-09-23 17:11:02.154432,0,6,2,0
9363,326.06,India,UPI,6162,2025-09-24 22:07:02.154432,0,1,3,0
9364,195.24,India,Crypto,6638,2025-09-18 04:43:02.154432,0,1,1,0
9365,143.0,UK,Crypto,4115,2025-10-15 18:55:02.154432,0,5,1,0
9366,987.66,Japan,Debit Card,6657,2025-10-14 05:10:02.154432,0,2,2,0
9367,244.2,India,UPI,2386,2025-10-16 13:51:02.154432,0,1,3,0
9368,973.16,Japan,Crypto,6240,2025-09-19 04:38:02.154432,0,2,1,0
9369,516.46,USA,Crypto,2598,2025-09-27 00:47:02.154432,0,6,1,0
9370,413.77,India,UPI,2982,2025-10-04 13:19:02.154432,0,1,3,0
9371,830.26,USA,Wire,8478,2025-09-10 22:43:02.154432,0,6,4,0
9372,394.16,India,Debit Card,1312,2025-09-21 05:22:02.154432,0,1,2,0
9373,777.78,Germany,Crypto,6236,2025-10-16 20:36:02.154432,0,0,1,0
9374,326.33,UK,Wire,4859,2025-09-29 22:47:02.154432,0,5,4,0
9375,1221.18,UK,Wire,7037,2025-09-23 02:56:02.154432,0,5,4,0
9376,286.95,UK,Wire,6297,2025-09-18 17:11:02.154432,0,5,4,0
9377,785.57,USA,Wire,3164,2025-10-04 06:47:02.154432,0,6,4,0
9378,1076.85,Japan,Credit Card,2699,2025-09-13 13:50:02.154432,0,2,0,0
9379,11.93,UK,Credit Card,2778,2025-09-25 18:31:02.154432,0,5,0,0
9380,733.17,India,UPI,5269,2025-09-10 04:57:02.154432,0,1,3,0
9381,291.49,India,Debit Card,1748,2025-10-17 19:14:02.154432,0,1,2,0
9382,826.83,Germany,UPI,7298,2025-09-16 23:24:02.154432,0,0,3,0
9383,603.09,USA,Credit Card,6778,2025-10-07 00:07:02.154432,0,6,0,0
9384,716.4,India,UPI,2807,2025-10-17 00:30:02.154432,0,1,3,0
9385,488.89,India,UPI,7453,2025-09-30 01:29:02.154432,0,1,3,0
9386,1124.16,Germany,Wire,4796,2025-09-07 21:51:02.154432,0,0,4,0
9387,149.19,Germany,Crypto,9178,2025-10-12 11:09:02.154432,0,0,1,0
9388,1045.04,Japan,Credit Card,8904,2025-10-03 18:21:02.154432,0,2,0,0
9389,330.57,Japan,Credit Card,4422,2025-09-19 06:27:02.154432,0,2,0,0
9390,81.12,Japan,UPI,3209,2025-10-15 11:19:02.154432,0,2,3,0
9391,531.5,India,Crypto,3738,2025-10-17 05:32:02.154432,0,1,1,0
9392,300.42,Germany,UPI,9483,2025-10-17 18:10:02.154432,0,0,3,0
9393,697.58,USA,Debit Card,3740,2025-09-08 05:27:02.154432,0,6,2,0
9394,3656.9193292928358,Japan,Credit Card,9992,2025-10-11 09:08:02.154432,1,2,0,1
9395,455.37,UK,Wire,3435,2025-10-03 15:30:02.154432,0,5,4,0
9396,720.3,India,Wire,3827,2025-10-02 00:07:02.154432,0,1,4,0
9397,629.54,USA,Wire,9372,2025-09-25 06:49:02.154432,0,6,4,0
9398,524.46,India,Credit Card,6180,2025-09-27 16:34:02.154432,0,1,0,0
